G,age,job,X1,X2,D
F,46.057331182705425,E,0.574,-0.136,Y
F,46.22165421703005,E,-0.375,0.931,Y
M,34.796126935592085,E,0.302,0.572,N
M,23.95224284831487,E,1.426,-0.831,Y
F,47.347739347996686,E,-1.626,1.678,Y
M,28.93039921234524,E,1.3,-1.19,Y
F,43.890098102323606,E,-1.576,-1.136,N
F,46.99342722142086,E,-0.523,0.544,Y
F,46.36320280008021,F,-1.237,0.612,N
F,42.31299565120159,F,1.324,0.975,Y
F,46.651144994701255,E,-0.263,-0.382,N
F,46.27947717549946,F,0.901,1.89,N
M,35.21856698947031,E,0.584,-0.744,N
M,30.78810547522093,E,1.659,2.5,N
M,32.479726927534436,F,1.276,0.257,Y
M,25.31217626391991,F,1.256,-0.171,N
M,28.56260036933113,E,0.361,1.515,Y
F,41.92540017045372,F,0.653,0.426,Y
F,44.83893008166666,E,-0.524,0.793,Y
F,50.399442029215834,F,-0.438,0.623,N
M,24.543748007557923,F,1.878,-0.484,N
F,44.022850829576086,E,-1.808,-0.92,Y
F,44.85649834120637,F,1.09,-0.483,Y
M,28.400460248307954,E,0.586,1.136,N
F,49.38658433371219,E,0.999,-0.704,N
M,33.544190593542275,E,1.693,0.811,Y
F,48.20157561355874,F,1.753,0.62,N
F,44.03948886636801,F,-0.163,-1.217,N
F,44.666668041826476,F,0.079,0.743,Y
M,31.656300983722545,F,0.575,-1.231,Y
F,45.45212453503629,F,0.642,0.816,N
F,42.410891497511365,F,-1.372,1.29,N
M,32.358523657299756,E,1.578,-0.944,Y
F,38.32643348006071,F,0.133,0.713,Y
M,33.39256589671792,E,0.497,0.383,Y
M,35.47480297060688,F,0.479,-0.245,Y
M,31.13622162280964,E,1.014,-0.421,Y
M,32.771998664699204,E,1.411,1.078,Y
M,29.910699545106418,E,1.447,-0.918,N
F,41.71944542441423,E,-0.951,-1.381,Y
M,34.26759056222832,E,-0.64,-0.055,Y
M,27.217794182854743,E,0.913,0.432,Y
M,37.003874145040704,E,0.466,0.89,Y
F,43.8820198050706,E,1.785,-0.104,Y
M,30.20075303517073,F,0.705,0.663,N
M,30.020386798739693,F,1.835,-1.152,N
M,31.29731695900878,F,0.517,0.284,Y
M,28.173228857965537,E,1.664,1.282,Y
F,43.96202883509145,F,-1.236,-0.274,Y
M,33.83382931320514,F,0.524,0.401,Y
M,25.473470655632447,E,0.17,-0.321,N
M,27.842092858607465,F,0.734,1.726,N
M,27.19675872882144,F,-0.605,0.54,Y
M,29.662999445618112,E,-0.325,0.171,Y
M,30.212916571297068,E,0.331,0.684,N
F,44.34384348079198,F,0.185,0.584,N
M,30.92090538095385,E,1.021,-1.148,Y
F,48.01516711235988,F,-1.133,0.962,N
F,47.523067309085675,E,1.548,-0.527,N
F,44.461967976298475,F,0.668,-0.306,N
F,45.723144504587765,F,1.657,-0.28,Y
M,27.24849401825037,F,0.872,-1.27,N
M,34.18122461801759,E,-0.023,-1.642,N
F,45.57397084280886,F,-0.949,0.306,Y
F,37.28591064506861,E,-2.32,-0.013,Y
F,43.9013858199395,F,-0.105,-2.629,Y
M,27.131860399839738,E,0.621,-0.358,Y
F,48.12480688494749,F,0.15,-0.4,Y
F,43.12034602873579,E,-0.212,0.907,Y
M,27.85694567543553,F,1.138,0.935,Y
M,28.40156940396525,F,1.254,0.968,Y
F,39.446974132755145,E,1.107,0.302,Y
M,25.372558636785598,F,1.392,0.036,Y
M,31.683330048704573,E,-0.583,0.097,Y
F,42.47009000004681,F,-0.098,-1.608,Y
F,48.69458633520332,F,0.15,-1.404,N
F,41.69615457003732,F,-0.204,-0.712,Y
F,45.201028413797026,F,-0.364,0.556,N
M,28.93847905143021,F,1.872,-0.036,Y
F,41.3708192996615,E,-1.043,-1.517,Y
M,30.452143319546085,E,0.162,2.401,N
F,42.94998219659784,F,-0.376,-0.168,Y
F,45.022850088840876,F,-0.744,-0.914,Y
M,31.3785069941081,E,0.628,-1.436,Y
F,42.192364200552205,F,1.609,0.752,Y
M,37.79626826588048,F,0.613,2.187,N
M,28.145141623085035,E,0.588,0.505,Y
F,47.490241893220045,E,-0.769,-0.408,Y
M,29.75581321457576,F,1.678,-0.287,Y
M,30.286712849207653,F,1.538,-0.781,Y
F,45.5506553795111,E,0.629,-0.918,Y
F,42.739147177745636,F,0.485,2.379,Y
F,44.86259203896491,F,-1.075,-1.182,N
M,30.075821117016986,E,1.711,0.036,N
M,30.529440212470814,F,1.018,-1.005,Y
M,28.791917064443652,E,0.048,0.282,Y
M,29.896864951078975,F,1.606,-0.267,Y
F,40.94706963513805,F,-0.84,-0.164,N
M,29.083807157620914,E,0.29,1.412,Y
F,43.11940934966669,F,0.034,-0.246,Y
M,30.1361577912446,F,1.447,-0.791,N
M,31.18569815209297,F,1.044,0.971,N
M,30.038321269140727,F,0.415,1.212,Y
F,50.57662242790704,F,0.987,0.374,N
F,40.727613067390614,F,-0.649,0.955,Y
F,48.757260883829936,F,-0.012,-0.519,Y
M,31.554313248383878,E,0.964,0.835,N
M,30.002953559541922,E,0.291,0.187,N
F,39.01899722203875,E,1.765,0.927,N
M,31.43458136213195,F,1.462,-0.794,Y
F,43.8225695023197,F,1.781,-0.193,Y
F,45.731310565515194,F,-1.215,-1.218,Y
F,40.529508953804346,F,0.197,-1.155,Y
M,28.153070000830613,F,1.866,-0.311,N
F,44.663399158760825,F,-0.689,0.383,Y
M,34.351935084813,F,0.589,-2.146,Y
F,43.65565683213253,E,-1.409,0.649,Y
F,38.9676965164798,E,-1.445,2.167,Y
F,45.894093069619274,F,-0.162,0.52,N
F,49.72840772075897,F,0.255,-1.084,Y
M,29.058911868714787,F,1.397,-0.555,N
F,42.64058033158098,F,-0.372,0.594,Y
M,31.019657139784876,E,0.093,0.836,Y
M,25.54666368955919,E,1.114,0.024,Y
F,45.461829812394306,F,0.728,-0.146,Y
M,29.510230199118627,E,1.638,-1.753,Y
M,29.18492054892634,E,0.668,1.021,Y
F,44.342991721294005,E,0.752,-2.044,Y
M,27.86630367939801,E,1.033,-0.879,N
M,28.367719399770696,E,-0.03,-0.877,N
F,42.651172738445,E,0.287,-0.226,Y
F,45.84149908122011,F,0.611,2.252,Y
F,45.21996440006439,E,2.309,1.289,Y
M,28.46300589588489,E,0.69,-1.15,Y
M,31.65857994835567,E,2.122,-1.923,Y
F,46.49598102951245,F,-0.09,0.48,N
M,35.57301827646752,E,1.173,-1.048,Y
F,47.84324276709296,E,1.667,-0.16,Y
M,29.941711951506324,F,0.797,-1.387,N
F,41.678327050775884,E,-0.627,-0.447,N
M,30.806907478007044,F,0.208,-0.167,N
M,26.24608399549882,E,0.917,-1.259,Y
F,47.08507041554895,F,-0.988,-0.667,Y
M,29.008174168745057,E,1.071,-0.194,Y
M,33.850695936013764,F,0.781,1.386,Y
M,26.56113210259116,F,2.177,0.327,N
F,44.83701955372425,F,1.805,0.311,N
M,30.651839659647354,E,2.208,2.009,Y
F,43.01874752227006,E,-0.295,0.831,Y
M,34.402417971190836,E,2.028,-0.363,N
F,53.93587092667797,E,-0.904,0.92,N
M,33.26839508762066,E,-0.078,1.698,N
F,42.44283100277849,F,-1.242,1.079,N
F,41.552714158340265,E,0.951,-1.2,Y
F,44.01758282841921,F,1.664,1.044,Y
F,44.48371753535187,E,0.915,0.913,Y
F,43.54427294952775,E,0.535,-0.104,Y
F,40.78107521551551,F,0.027,0.908,N
F,46.63000301343491,E,-0.41,-0.11,N
F,43.450656845407046,E,-0.492,-1.1,Y
F,45.95906745536555,F,-0.528,-1.004,N
F,52.757055702891094,E,0.733,-0.563,N
M,24.075047985700582,E,0.553,-0.702,N
F,44.784621410156994,F,-0.136,1.08,N
M,30.180967709217917,F,2.26,0.225,N
F,45.01398131381433,F,-0.41,0.652,Y
F,44.793316586603154,F,0.115,-0.241,N
F,45.739454548001035,E,0.418,-1.31,Y
M,26.397533732335813,F,1.397,-0.208,N
M,29.967112726230454,E,0.912,0.126,Y
F,43.35264498359717,E,-0.271,-0.58,N
F,41.55558010095451,E,0.834,0.119,N
F,43.9052089238306,F,-0.391,-1.173,Y
M,24.164309978996613,E,1.568,0.91,N
F,36.781486209982134,E,0.435,-1.109,Y
M,30.6268319319406,F,1.23,1.373,Y
M,28.46888759966048,E,0.228,0.593,N
F,45.65468246361586,F,-1.106,-0.536,N
F,47.387478767629204,E,-1.002,0.788,N
M,34.29886431718379,F,0.999,-0.518,Y
M,32.20117307688539,E,1.465,-0.136,Y
M,32.15731021074443,F,1.832,0.872,Y
M,29.964537717994848,E,0.886,1.227,Y
M,34.252505761597135,F,1.172,-0.273,N
F,42.37059016122586,E,-0.421,-1.274,Y
M,28.709879835989973,E,0.518,0.315,Y
F,40.791628600123445,F,-1.546,-0.368,N
F,46.115014742536744,F,-0.442,-0.35,Y
M,28.299059072308857,E,1.608,-0.27,N
F,46.24418053309136,F,0.568,-0.383,N
M,30.906050325992673,E,1.36,-0.748,Y
M,36.459066702916566,E,1.477,-1.897,N
F,42.09240843808616,E,0.28,0.472,Y
M,30.36261847167741,E,1.714,0.837,N
F,44.565428091786586,F,0.574,-1.811,Y
M,34.318175288525126,F,1.338,-2.51,Y
F,44.17262689904642,F,-0.719,1.023,N
M,25.932549102110542,F,0.466,-0.257,Y
F,39.767513584959694,E,-1.277,0.456,Y
M,30.117740261520947,F,1.684,0.101,Y
F,49.017045425133766,F,0.717,-1.994,Y
F,44.54691957182378,F,0.632,1.527,Y
M,32.51481779925941,F,0.752,2.734,Y
M,29.772086820619705,F,0.803,0.524,N
F,42.65224915244962,F,0.925,0.071,N
F,48.87585808467216,F,0.146,1.536,Y
F,38.025950457586504,F,0.86,0.456,Y
M,28.321976498582508,F,1.415,-0.248,Y
M,30.531940567968633,F,1.228,0.948,Y
M,26.93623948798867,F,0.218,0.418,Y
F,45.979212000069836,E,0.131,0.465,Y
F,47.97288211151629,F,0.135,-0.419,Y
F,44.48331436172938,E,1.498,-1.792,N
M,28.98528103449332,E,1.045,-0.082,Y
M,28.724239836581614,F,1.693,0.123,N
F,42.90003664630534,E,-0.263,-2.101,Y
M,29.632266783442926,F,-0.43,0.308,N
M,28.68321339621984,E,0.818,0.97,Y
F,44.333946676460975,E,0.846,-1.142,Y
F,53.259236869671646,E,-0.982,-0.239,Y
F,42.41611520687326,F,0.049,0.181,Y
M,30.72635447960909,E,1.115,1.353,Y
F,45.42781311029039,E,0.887,-2.139,Y
M,36.3729681098678,E,1.166,-1.82,Y
M,26.88960016465833,E,-0.029,1.422,Y
F,44.87401523764368,E,-1.208,-0.853,N
F,42.75482838961434,E,0.99,-0.18,Y
M,30.796589113211393,E,0.486,-0.843,N
M,33.19406188427922,F,0.924,-0.99,Y
M,27.637795218625392,E,1.305,1.752,N
M,29.281720364044848,E,2.097,-0.603,Y
M,32.66411542676896,E,1.753,1.287,N
F,44.99100226395345,F,1.251,-0.219,N
M,30.181259438879078,E,-0.144,0.996,N
F,42.49814891748174,E,-0.196,-1.085,Y
F,49.77980629791422,F,-1.117,0.581,Y
F,43.64273804871909,E,-0.063,-0.242,N
F,44.10985005472468,F,0.365,-0.295,N
M,29.055584172241364,E,1.35,-0.139,Y
F,48.071719148321044,E,0.47,0.91,N
F,48.687007500795794,F,1.59,-0.23,Y
M,29.41654167957388,E,1.338,-0.512,Y
F,45.02082418220931,E,-0.259,0.626,Y
F,46.601846327162114,F,0.984,-0.592,Y
M,30.619119545186404,F,0.201,-0.737,N
F,47.48307094396437,E,-0.215,-0.061,Y
F,48.476136317626825,F,1.867,-0.497,Y
M,27.98196471973502,F,1.874,0.432,Y
M,29.285922649473203,F,0.443,0.978,Y
M,29.83590665156379,F,2.585,0.121,Y
M,28.447208205629284,E,0.576,0.249,Y
M,22.897555934654186,E,1.48,0.067,Y
M,27.474886912368262,E,2.371,-0.177,Y
F,42.44047233579613,F,-0.272,0.987,N
F,45.760310647020646,F,-2.499,0.281,Y
F,46.38411558409753,F,0.799,1.903,Y
F,45.95552465690311,F,-1.735,-0.243,Y
F,45.87535648337593,F,-0.849,-0.912,Y
F,42.11501915276969,E,-0.241,-1.328,Y
M,25.371552145714972,E,1.002,0.023,Y
M,32.53333223446038,E,0.394,-1.663,Y
M,25.32742829946808,E,-0.248,0.57,Y
M,36.198969330267744,F,1.016,-0.789,Y
F,45.92337989372397,E,1.168,0.206,Y
F,45.36335481963425,F,1.598,0.343,N
M,31.231059475744438,F,1.434,-0.756,N
F,43.53950130159339,F,-0.156,0.919,Y
F,47.283230760874986,E,-1.225,1.534,N
F,44.57822802599999,F,1.069,1.063,N
M,27.350184703017078,E,1.566,-0.709,Y
F,46.40431680677301,F,0.908,1.854,Y
F,53.61269560715874,F,-0.581,0.682,Y
M,26.471451141391025,F,0.569,-0.878,Y
M,29.279777190717226,E,1.595,-0.98,Y
F,49.211246223032106,E,0.857,2.394,N
F,43.443698264920734,F,0.819,1.653,N
M,34.29768103895512,E,2.355,2.018,N
M,33.43035234759261,E,0.117,0.067,Y
M,30.049382194412065,E,1.09,2.736,Y
F,44.45157171806892,F,1.203,-1.013,N
F,47.9734392156025,F,0.628,0.272,Y
M,27.541442156613954,F,2.3,-0.109,Y
F,47.40616597950659,F,0.753,-0.057,Y
F,49.432730970912374,E,-0.581,-1.059,Y
F,48.89482981986108,F,-0.198,-0.327,Y
M,33.1659399610708,E,2.747,0.33,Y
M,26.90712936316144,F,1.415,-0.0,N
F,47.143885174057175,E,-0.397,0.818,N
F,44.78033531870169,F,0.434,0.428,Y
M,26.656330826136006,E,1.354,-2.504,Y
M,29.556898636501767,F,1.875,0.12,N
M,25.466890077487047,E,0.279,0.808,Y
F,44.43369547065075,E,-0.472,0.602,N
M,29.610905022147524,F,1.101,-0.865,N
M,31.701923225383304,E,0.53,-0.153,Y
M,33.36933757115583,E,1.707,-0.24,Y
M,25.56863653738168,F,0.489,-0.061,N
F,40.80174838157182,F,-0.924,0.533,Y
M,23.528980982209553,F,0.536,0.764,N
F,47.65167611292925,E,1.815,-0.856,N
F,42.8277332758914,F,1.048,-1.682,Y
M,28.222758226865714,E,1.422,0.653,Y
F,44.85994806507928,E,0.316,0.93,Y
F,44.9850210414653,E,-1.571,0.405,Y
F,47.16358585260213,E,-3.048,0.204,N
F,38.16862365894989,F,-1.491,-0.823,N
M,29.37589504838875,E,0.603,-1.277,N
M,26.102389483523357,E,-0.115,-0.226,Y
M,35.350066690343006,E,0.803,-1.016,Y
M,31.680079500476612,E,0.987,-0.657,Y
M,31.11302319822853,E,0.758,0.294,N
F,51.86875832892288,F,0.433,0.62,N
F,44.537653150180276,F,0.084,0.78,N
M,32.834017427678596,E,-0.103,0.455,Y
M,25.379275943210132,E,-0.694,-1.303,N
F,45.63692062729526,F,0.665,-0.564,Y
M,37.19309387489739,E,1.648,-0.697,Y
F,46.574848549075746,F,-0.7,1.038,N
M,27.622425731261085,E,1.537,1.56,Y
F,41.9148944401619,F,1.965,-1.46,N
M,25.02299758611506,E,2.54,-1.94,Y
M,31.40290489300563,E,1.967,0.527,N
F,47.722884434191705,F,0.318,1.66,Y
M,30.401945008000475,E,0.027,-0.364,N
M,27.434296600807542,E,0.618,-0.031,Y
M,30.7647036757174,E,0.064,-0.364,Y
F,42.828328551543486,E,-0.049,1.242,Y
M,33.860302085360736,F,-0.042,-1.669,N
F,43.700718038281714,E,-1.906,0.613,N
M,27.20843918013206,F,1.324,0.043,Y
M,28.2745712168385,F,0.041,0.117,Y
M,31.223169447330395,E,-0.487,-0.579,Y
F,41.10884493145654,F,-1.616,-1.265,Y
M,32.109331889146176,E,0.426,-0.117,Y
M,29.14219698838837,E,1.483,-0.485,N
M,30.25873810014265,E,1.243,1.023,N
M,29.589011876765554,E,1.755,0.148,N
M,37.15958268558191,E,1.281,-0.029,Y
M,29.46397696350824,F,1.972,0.876,Y
M,32.67283748074807,E,-0.361,0.135,N
M,37.75779124309177,E,-0.105,0.084,Y
F,46.34634698147565,F,0.357,0.893,Y
M,35.84261110689047,F,1.114,-0.138,Y
F,45.308178993276314,F,-0.46,-0.252,N
F,47.51940759645542,F,-1.514,0.549,Y
F,43.138341600862795,E,0.233,1.656,Y
M,26.48298142302362,E,0.108,-1.327,Y
F,41.93647698058378,F,-0.751,-0.133,N
M,29.923614829112775,E,0.281,-2.075,N
M,30.903584174814686,E,0.642,0.603,N
F,41.46804219256106,E,1.914,0.486,N
M,25.64125456990264,F,1.923,2.045,N
M,24.065264590894,E,0.747,-0.689,N
M,36.72524487347113,E,1.241,0.379,N
M,30.340239623222722,F,1.506,0.389,Y
M,23.216066377122424,E,0.362,1.212,N
F,44.97125153445399,F,0.906,0.114,N
M,29.49634137842638,E,0.039,-1.038,Y
M,25.64499510913671,E,1.181,1.507,N
M,33.66606500727199,E,1.451,-0.477,Y
F,43.55369291676602,F,0.451,1.292,Y
F,45.13058074900931,E,2.056,1.296,Y
F,44.10092548131514,E,0.467,1.114,N
F,45.146683555572345,F,0.401,0.177,N
M,33.217721676768065,F,1.808,-0.288,N
M,31.915298781756366,E,0.448,1.457,Y
F,43.57100837970724,E,0.875,0.85,N
F,49.982131005514006,F,1.109,-0.383,Y
M,34.8705181937883,E,0.665,-0.621,N
M,25.372947108795838,E,0.26,2.209,N
F,41.475485051319374,F,0.57,1.079,Y
F,43.06732901290115,E,1.461,1.127,Y
M,34.82273976880281,F,1.208,0.146,Y
M,29.42221012695455,E,0.039,-1.044,Y
M,28.191425948224296,E,1.421,0.311,Y
M,29.892502483462813,E,0.628,0.953,N
F,44.29119833310393,F,0.698,-0.137,Y
F,44.506752181700314,F,2.619,0.158,Y
M,26.61750938594558,F,2.263,0.947,N
F,42.491811816975954,F,1.382,1.162,N
F,44.1551621631145,E,0.365,0.112,N
F,49.36892616404379,F,0.641,-1.255,Y
F,49.0766859713692,F,-0.318,0.004,Y
F,47.895655639157624,F,-0.669,-1.887,N
F,46.14893830795886,F,0.853,1.811,Y
M,21.740524214654748,F,0.603,1.247,Y
M,35.63001593387982,E,1.463,-1.171,Y
F,48.53546494159056,F,-0.717,-0.82,N
F,43.83210963843466,F,0.717,-1.039,N
F,42.94963174977959,F,-0.334,-0.38,Y
F,45.58841141356797,F,-1.27,0.247,Y
M,30.14138558496362,F,0.774,0.098,N
M,27.80957442934087,E,0.933,-0.369,Y
F,49.72438124091462,F,1.644,1.428,N
M,27.92853923995816,F,1.29,-1.267,Y
M,30.790162142369294,F,0.52,-0.731,Y
M,26.191822379902206,F,0.622,-0.236,Y
M,29.192704373494557,F,1.087,-0.064,Y
F,48.42242609901555,F,-0.687,1.585,N
F,45.13461703828634,F,0.433,0.568,Y
M,28.144017084694543,F,0.3,-1.011,N
F,38.83932610586885,F,0.352,-1.161,Y
M,28.921690697396283,E,0.974,1.639,N
M,28.878486713370332,E,1.068,0.001,Y
F,47.31904344246783,E,0.892,0.66,N
M,34.18122316326469,F,0.017,-0.504,N
M,26.14654034318809,E,1.206,1.761,N
M,32.53516812128901,E,1.101,-0.299,Y
M,26.936587003760202,F,0.151,-0.07,Y
F,48.63452535336768,F,-1.158,-0.239,N
M,28.618731214127138,F,1.143,0.048,N
F,46.76227120088514,E,-1.733,-0.056,N
M,34.897828835806685,E,0.724,-1.401,Y
F,39.61252185982111,E,0.344,-0.407,Y
F,45.464407607910886,F,0.561,1.046,N
F,49.98815985160626,E,-2.374,-2.212,N
M,32.46379895448717,E,1.331,0.1,N
M,36.849307971880094,E,0.381,-1.172,N
F,43.43072582618912,F,0.384,1.994,Y
F,48.431736812060755,F,0.714,-0.74,N
M,32.27190736647465,F,0.989,-1.847,N
F,45.15997422201714,F,-0.233,-0.366,Y
F,41.79876447669032,F,-1.366,1.678,Y
M,30.707503853207072,E,2.274,-0.364,Y
M,36.11508637020518,F,1.077,0.232,Y
F,48.95247016524384,F,-0.914,-0.635,N
M,31.5445072567748,F,-0.497,-1.059,Y
M,28.438096534346393,E,2.085,-0.367,Y
M,25.549054606463493,E,2.073,-1.337,N
F,44.370612353028655,F,-0.783,1.305,N
M,27.125530382194675,E,1.619,0.055,Y
M,28.8745144231767,E,0.763,-1.157,N
M,33.48681568948978,E,0.557,-0.188,Y
F,48.87455242640236,E,1.109,-1.715,Y
M,33.43795730534767,E,1.117,-0.281,Y
M,31.72076675472023,E,1.273,0.36,Y
F,43.32463682555024,E,2.147,-0.721,Y
F,46.38823362154798,F,-1.482,0.52,N
M,24.539669672536213,F,0.926,0.619,N
F,48.49130017647573,E,0.023,0.06,N
M,26.523572452554166,F,0.063,1.342,Y
F,49.21891020464284,F,-0.046,1.761,N
F,42.99655593133436,E,-0.22,-0.429,N
M,37.061727224251264,F,1.228,0.711,Y
M,29.165607831374878,E,-0.323,-0.23,Y
M,29.63413333845017,F,0.798,-1.195,N
M,32.410921215151895,E,1.978,1.543,Y
M,25.756646749361067,E,1.053,0.238,N
F,45.69127313374229,E,0.78,0.767,Y
F,41.821015800629574,E,1.186,-2.11,Y
M,32.1403900153354,E,1.763,0.642,Y
M,31.580368415801466,E,2.083,-1.43,N
F,45.70939439001847,F,0.483,-0.503,N
M,33.909151762430824,F,1.503,-0.181,Y
M,30.45377746380545,E,1.918,-0.97,Y
M,23.05953906698025,E,1.398,0.929,N
M,27.618120907525437,F,2.174,1.225,N
M,26.965536675506318,F,0.784,-0.853,Y
F,47.09781037708284,F,1.0,0.388,N
M,29.36008163396381,E,1.17,-1.298,Y
F,42.966563567363174,E,2.004,-0.736,Y
M,27.42763723439305,E,0.274,0.197,Y
M,28.91971082032797,F,0.795,1.283,Y
F,46.33397540821534,F,0.34,-0.211,Y
F,47.8128671132746,E,-0.554,-0.153,Y
M,30.118605335807835,E,1.131,-0.199,N
F,43.599494059498475,F,-0.809,0.656,Y
M,30.124123768752494,F,-0.091,0.168,Y
M,26.170166715782,F,0.999,0.415,Y
M,28.55192096873369,E,1.769,-0.294,Y
F,49.51767084067822,F,0.685,-0.409,N
F,48.39060811195754,F,-1.842,-0.822,Y
M,37.07231807442449,E,1.432,-0.477,N
M,27.68141212976923,F,1.971,0.904,N
F,53.22268935397918,E,-1.06,1.214,N
M,28.39719563722915,E,1.848,0.865,Y
F,42.93455072622562,F,-1.223,-1.129,Y
F,45.939188922611585,E,1.119,1.07,N
F,46.55363854866863,F,-0.639,-0.143,Y
M,30.61424216365495,E,1.778,-0.872,Y
M,29.754687204301142,F,-0.308,-1.613,Y
M,36.52006747069729,E,2.397,0.075,Y
F,41.21177001225879,E,0.375,0.428,N
F,41.53240671754332,F,0.902,0.133,N
M,30.673052641512047,F,1.471,-2.141,Y
F,44.69229148980806,E,-0.541,-0.906,Y
F,45.16100246272331,F,-1.139,-0.364,N
M,37.3297849634805,E,1.613,-1.441,Y
M,35.28631353619495,E,0.486,-0.898,Y
M,32.03419116306661,E,0.606,0.419,N
M,27.578120702380446,E,1.236,-0.625,Y
F,45.80670784606255,F,0.242,1.014,N
F,39.49185301041368,F,0.136,-0.046,Y
F,42.31572324650284,F,0.063,-1.215,N
F,47.37091678649467,F,0.507,-0.881,Y
F,42.029121540238926,E,-0.198,0.907,Y
F,43.05817422370608,F,-0.163,-2.556,Y
F,45.70903129837972,F,3.031,2.158,Y
F,35.71092402397396,F,-0.632,-0.459,N
M,30.672392151227868,F,0.813,-0.993,Y
F,45.991441324877236,E,-1.228,1.867,N
M,31.795623344906684,E,0.263,-0.417,Y
M,35.32103876329936,E,0.799,0.974,N
F,43.367358590112104,E,0.837,-0.519,Y
F,44.349029893949236,F,-1.437,1.831,Y
F,42.51462262015185,F,-0.412,-0.214,Y
M,28.036589888811815,F,0.878,-0.327,Y
F,42.7158729279798,F,-2.328,-0.714,Y
F,42.72525602846038,F,-0.574,-2.038,Y
F,38.79918905938395,F,0.465,-0.506,N
M,26.38960085102777,E,0.928,0.672,Y
M,32.51678297289415,F,1.645,1.226,N
F,43.92424576215789,F,-0.91,-1.025,N
F,43.44368447377773,F,1.388,0.291,Y
F,43.6245297218523,E,0.708,-0.592,N
F,45.99229522409531,F,-1.591,0.749,Y
F,40.80313880333102,F,0.194,1.672,N
F,47.87963291962261,F,0.86,0.84,Y
M,23.424087454773115,F,1.238,1.718,Y
F,48.21852621740268,E,0.451,-1.646,N
F,46.34926342773501,F,0.651,-1.724,Y
M,23.488617742826982,E,0.946,1.678,Y
M,30.273747271950384,E,0.599,0.628,N
M,31.264812175197363,E,0.791,-1.23,Y
M,26.22369178641184,E,0.153,0.206,N
F,44.79256569615283,F,1.093,1.743,N
F,40.20366220642869,E,-0.455,0.235,N
F,47.74446705911182,E,0.907,0.761,Y
F,47.22635574909806,F,0.077,-0.339,Y
F,44.955212622443234,F,0.875,-0.21,N
F,36.9319629721008,F,-0.277,0.006,Y
F,44.81309478063661,E,1.238,1.426,Y
M,29.436281951437596,F,0.953,0.014,Y
F,42.87453478253661,E,-1.244,-0.441,Y
F,40.39023380461326,F,-0.457,0.27,N
M,27.338856752449445,E,1.531,-1.075,Y
M,28.4428056269867,F,1.464,-1.343,Y
M,29.66650895503807,F,0.809,-0.172,N
F,47.08301297247715,E,-1.592,-1.244,Y
F,46.98514953684537,E,0.917,-0.897,Y
F,45.64101195443082,E,-1.818,-0.027,Y
F,41.74722914280469,F,-0.661,1.349,Y
F,45.63201122025949,E,1.041,-0.279,Y
M,32.07818194742095,E,1.888,1.025,N
M,32.183483853106544,E,0.626,0.118,N
M,33.03247129943648,E,0.444,-0.378,N
M,22.656978727485576,E,1.337,-0.214,N
F,40.436347573949675,F,1.4,0.408,Y
M,28.756891123926994,F,0.723,0.317,Y
M,32.47867834843196,F,0.765,0.37,N
M,32.66614143552713,E,0.91,-3.552,Y
F,43.01568547699448,E,-0.349,-0.025,Y
M,36.5781868569327,E,0.585,1.022,Y
F,39.110732983419055,F,-0.404,0.612,N
F,43.97166784882889,F,-1.263,-0.874,N
M,32.18785314596594,F,0.807,1.916,Y
M,28.531225778815983,E,-0.294,1.076,N
M,27.030885299103744,E,1.797,1.041,Y
F,48.833751977215314,E,-0.91,-0.126,N
F,44.587131333213286,E,0.936,-0.162,Y
F,45.67138002772652,E,1.704,-1.103,N
F,48.798805938679834,F,-1.441,0.717,Y
F,42.47197620251378,F,0.121,1.911,N
F,45.64152614732495,E,-0.743,-0.718,Y
F,43.68665810163728,E,-0.395,-0.284,Y
F,41.21039479023778,F,-0.622,0.182,N
M,33.37773925720037,E,0.274,0.051,N
F,46.70441909988752,F,0.399,0.16,Y
M,30.900039354897526,F,0.149,1.321,Y
F,45.26104152175957,F,0.088,-2.007,N
M,34.446797170363446,F,0.284,1.141,N
F,36.8401875729696,F,2.27,1.077,N
F,44.089271677465916,F,-0.199,-0.301,N
F,40.401570795874534,F,1.014,-0.016,N
M,30.766583315814206,E,0.592,0.295,N
M,33.86999013919955,E,0.869,-0.916,Y
F,42.308179689397,E,0.922,0.051,Y
M,34.82749275007974,F,-0.005,-0.918,Y
M,31.168306606365284,F,0.785,0.406,Y
F,47.47206714512505,F,0.878,-0.985,N
M,32.55381190170629,E,1.342,-0.306,Y
F,46.249867512174035,E,0.341,0.277,Y
F,42.03919580931659,F,0.139,0.68,N
F,42.70823506249976,F,0.553,0.137,Y
M,29.89627308906242,F,0.846,-1.777,Y
F,43.50862794090422,F,0.657,1.046,N
F,46.78279308882506,E,-0.766,-1.5,N
M,22.82818409879556,E,0.894,0.286,N
M,31.083567051703024,F,0.508,0.446,Y
F,44.69020038566531,F,-0.804,2.712,N
M,29.24027982538004,E,1.137,0.032,Y
M,29.695461052101074,F,0.568,0.024,Y
M,23.060740781596333,E,2.045,1.386,N
M,32.19549402213628,F,2.519,-0.21,Y
F,45.09208994992661,F,1.271,0.526,N
M,37.75717920182974,E,1.631,-0.093,Y
F,47.273023613609276,F,0.552,-1.457,Y
M,30.674802505177382,E,1.336,1.607,N
